,Location Name,Part Name,Received Date,Kitting Boxing Date,CycleCount,Serial Number,Parameter,DC_Status,Lower Limit,Measurement MIN,Measurement MAX,Measurement AVG,Upper Limit
162,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,Post Strip Weight,Pass,15.0,19.2,19.2,19.2,50.0
163,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
164,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
165,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.639,17.639,17.639,17.656
166,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.639,17.639,17.639,17.656
167,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.34,0.34,0.34,0.364
168,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.34,0.34,0.34,0.364
169,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.135,0.135,0.135,0.141
170,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.135,0.135,0.135,0.141
171,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Distance,Pass,0.572,0.586,0.586,0.586,0.592
172,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,CDI - Distance,Pass,0.572,0.586,0.586,0.586,0.592
173,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,Surface Roughness- Post Blast,Pass,200.0,241.0,286.0,255.5,300.0
174,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,Surface Roughness- Post Blast,Pass,200.0,241.0,286.0,255.5,300.0
175,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,Inner Cells,Pass,0.0,217.0,253.0,230.3333333,1000.0
176,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,Inner Cells,Pass,0.0,217.0,253.0,230.3333333,1000.0
177,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
178,Location 2,Part 1,9/27/2016 4:14:32 PM,10/01/2016 2:33,15,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
179,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Incoming Weight,Pass,15.0,29.2,29.2,29.2,50.0
180,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Incoming Weight,Pass,15.0,29.2,29.2,29.2,50.0
181,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Post Strip Weight,Pass,15.0,19.1,19.1,19.1,50.0
182,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Post Strip Weight,Pass,15.0,19.1,19.1,19.1,50.0
183,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
184,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
185,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.64,17.64,17.64,17.656
186,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.64,17.64,17.64,17.656
187,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.34,0.34,0.34,0.364
188,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.34,0.34,0.34,0.364
189,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.134,0.134,0.134,0.141
190,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.134,0.134,0.134,0.141
191,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Distance,Pass,0.572,0.587,0.587,0.587,0.592
192,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,CDI - Distance,Pass,0.572,0.587,0.587,0.587,0.592
193,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Surface Roughness- Post Blast,Pass,200.0,249.0,284.0,261.5,300.0
194,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Surface Roughness- Post Blast,Pass,200.0,249.0,284.0,261.5,300.0
195,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Inner Cells,Pass,0.0,199.0,259.0,230.6666667,1000.0
196,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Inner Cells,Pass,0.0,199.0,259.0,230.6666667,1000.0
197,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
198,Location 2,Part 1,10/24/2016 11:19:07 PM,10/28/2016 8:06:55 PM,16,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
199,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,Incoming Weight,Pass,15.0,30.2,30.2,30.2,50.0
200,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,Post Strip Weight,Pass,15.0,19.0,19.0,19.0,50.0
201,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
202,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.639,17.639,17.639,17.656
203,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.34,0.34,0.34,0.364
204,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.134,0.134,0.134,0.141
205,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,CDI - Distance,Pass,0.572,0.588,0.588,0.588,0.592
206,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,Surface Roughness- Post Blast,Pass,200.0,255.0,267.0,260.25,300.0
207,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,Inner Cells,Pass,0.0,173.0,278.0,204.5,1000.0
208,Location 2,Part 1,11/28/2016 2:05:40 PM,12/13/2016 2:07:14 AM,17,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
209,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,Incoming Weight,Pass,15.0,29.8,29.8,29.8,50.0
210,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,Post Strip Weight,Pass,15.0,19.0,19.0,19.0,50.0
211,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
212,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.64,17.64,17.64,17.656
213,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.339,0.339,0.339,0.364
214,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.133,0.133,0.133,0.141
215,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,CDI - Distance,Pass,0.572,0.587,0.587,0.587,0.592
216,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,Surface Roughness- Post Blast,Pass,200.0,224.0,266.0,243.0,300.0
217,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,Inner Cells,Pass,0.0,129.0,306.0,188.8333333,1000.0
218,Location 2,Part 1,12/29/2016 2:38:08 PM,01/12/2017 4:26,18,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
219,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,Incoming Weight,Pass,15.0,29.6,29.6,29.6,50.0
220,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,Post Strip Weight,Pass,15.0,19.0,19.0,19.0,50.0
221,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
222,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.641,17.641,17.641,17.656
223,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.338,0.338,0.338,0.364
224,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.132,0.132,0.132,0.141
225,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,CDI - Distance,Pass,0.572,0.588,0.588,0.588,0.592
226,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,Surface Roughness- Post Blast,Pass,200.0,238.0,268.0,249.5,300.0
227,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,Inner Cells,Pass,0.0,303.0,386.0,355.1666667,1000.0
228,Location 2,Part 1,02/02/2017 23:02,2/15/2017 8:16:31 PM,19,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
229,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,Incoming Weight,Pass,15.0,28.6,28.6,28.6,50.0
230,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,Post Strip Weight,Pass,15.0,19.0,19.0,19.0,50.0
231,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
232,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.643,17.643,17.643,17.656
233,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.337,0.337,0.337,0.364
234,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.131,0.131,0.131,0.141
235,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,CDI - Distance,Pass,0.572,0.589,0.589,0.589,0.592
236,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,Surface Roughness- Post Blast,Pass,200.0,246.0,283.0,273.25,300.0
237,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,Inner Cells,Pass,0.0,273.0,362.0,300.1666667,1000.0
238,Location 2,Part 1,03/01/2017 23:06,3/13/2017 6:04:55 PM,20,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
239,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,Incoming Weight,Pass,15.0,31.6,31.6,31.6,50.0
240,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
241,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
242,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.644,17.644,17.644,17.656
243,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.337,0.337,0.337,0.364
244,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.13,0.13,0.13,0.141
245,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,CDI - Distance,Pass,0.572,0.59,0.59,0.59,0.592
246,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,Surface Roughness- Post Blast,Pass,200.0,273.0,284.0,276.75,300.0
247,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,Inner Cells,Pass,0.0,337.0,479.0,388.6666667,1000.0
248,Location 2,Part 1,04/12/2017 14:31,4/26/2017 5:18:08 AM,21,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
249,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,Incoming Weight,Pass,15.0,29.2,29.2,29.2,50.0
250,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
251,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
252,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.645,17.645,17.645,17.656
253,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.337,0.337,0.337,0.364
254,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
255,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
256,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,Surface Roughness- Post Blast,Pass,200.0,255.0,285.0,270.25,300.0
257,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,Inner Cells,Pass,0.0,266.0,401.0,340.1666667,1000.0
258,Location 2,Part 1,05/11/2017 16:06,5/25/2017 2:46:32 PM,22,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
259,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,Incoming Weight,Pass,15.0,31.4,31.4,31.4,50.0
260,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
261,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
262,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.645,17.645,17.645,17.656
263,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.337,0.337,0.337,0.364
264,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
265,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,CDI - Distance,Pass,0.572,0.59,0.59,0.59,0.592
266,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,Surface Roughness- Post Blast,Pass,200.0,244.0,281.0,262.5,300.0
267,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,Inner Cells,Pass,0.0,285.0,456.0,408.3333333,1000.0
268,Location 2,Part 1,6/20/2017 4:37:35 PM,07/04/2017 5:02,23,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
269,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,Incoming Weight,Pass,15.0,30.4,30.4,30.4,50.0
270,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
271,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
272,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.644,17.644,17.644,17.656
273,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.336,0.336,0.336,0.364
274,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
275,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
276,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,Surface Roughness- Post Blast,Pass,200.0,273.0,291.0,282.25,300.0
277,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,Inner Cells,Pass,0.0,377.0,449.0,424.0,1000.0
278,Location 2,Part 1,9/18/2017 8:57:48 PM,10/06/2017 21:50,24,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
279,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,Incoming Weight,Pass,15.0,25.6,25.6,25.6,50.0
280,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
281,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
282,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.645,17.645,17.645,17.656
283,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.336,0.336,0.336,0.364
284,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.127,0.127,0.127,0.141
285,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
286,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,Surface Roughness- Post Blast,Pass,200.0,258.0,274.0,264.25,300.0
287,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,Inner Cells,Pass,0.0,308.0,376.0,351.8333333,1000.0
288,Location 2,Part 1,12/04/2017 12:49,12/08/2017 19:18,25,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
289,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,Incoming Weight,Pass,15.0,30.2,30.2,30.2,50.0
290,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
291,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
292,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.645,17.645,17.645,17.656
293,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.335,0.335,0.335,0.364
294,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
295,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
296,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,Surface Roughness- Post Blast,Pass,200.0,254.0,270.0,261.0,300.0
297,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,Inner Cells,Pass,0.0,403.0,461.0,439.0,1000.0
298,Location 2,Part 1,01/03/2018 12:19,1/13/2018 2:01:51 AM,26,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
299,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,Incoming Weight,Pass,15.0,30.4,30.4,30.4,50.0
300,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
301,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
302,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.644,17.644,17.644,17.656
303,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.335,0.335,0.335,0.364
304,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.127,0.127,0.127,0.141
305,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
306,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,Surface Roughness- Post Blast,Pass,200.0,265.0,300.0,279.75,300.0
307,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,Inner Cells,Pass,0.0,352.0,568.0,476.5,1000.0
308,Location 2,Part 1,03/12/2018 22:34,3/22/2018 12:18:21 AM,27,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
309,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,Incoming Weight,Pass,15.0,28.0,28.0,28.0,50.0
310,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
311,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,CDI - Flatness,Pass,0.0,0.0,0.0,0.0,0.002
312,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.647,17.647,17.647,17.656
313,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.333,0.333,0.333,0.364
314,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
315,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
316,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,Surface Roughness- Post Blast,Pass,200.0,267.0,279.0,272.25,300.0
317,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,Inner Cells,Pass,0.0,342.0,514.0,443.5,1000.0
318,Location 2,Part 1,04/04/2018 13:46,4/19/2018 9:55:53 PM,28,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
319,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,Incoming Weight,Pass,15.0,29.2,29.2,29.2,50.0
320,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
321,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
322,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.646,17.646,17.646,17.656
323,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
324,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
325,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
326,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,Surface Roughness- Post Blast,Pass,200.0,233.0,257.0,244.25,300.0
327,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,Inner Cells,Pass,0.0,280.0,3598.0,882.1666667,1000.0
328,Location 2,Part 1,05/01/2018 21:48,05/12/2018 0:52,29,SN1,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
